email_text,feature1_subject_length,feature2_body_length,feature3_exclamation_count,feature4_capital_ratio,feature5_has_free,feature6_has_offer,feature7_has_urgent,feature8_num_links,feature9_has_attachment,feature10_is_known_domain,label
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Recordatorio: Reunión el 2023-03-21 a las 15:00. Agenda: Discutir hitos del proyecto.",33,85,0,0.047058823529411764,0,0,0,0,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Estimado Roberto, adjunta tu factura por $62 con vencimiento el 2023-03-06. Gracias.",21,84,0,0.03571428571428571,0,0,0,0,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Hola Alicia, tu pedido #Ij2R4 ha sido enviado. Seguimiento: lvvHhnn7g2.",39,71,0,0.08450704225352113,0,0,0,0,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-05-21 a las 11:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,0,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Hola Emma, tu pedido #4digb ha sido enviado. Seguimiento: 4P8ubCnKB8.",26,69,0,0.10144927536231885,0,0,0,0,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Gracias por tu pago de $340. Recibo #gsKl adjunto.",26,50,0,0.06,0,0,0,1,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Estimado Roberto, adjunta tu factura por $396 con vencimiento el 2023-01-25. Gracias.",26,85,0,0.03529411764705882,0,0,0,1,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Hola Juan, tu pedido #YxDrV ha sido enviado. Seguimiento: aQxN1OTbUK.",39,69,0,0.17391304347826086,0,0,0,1,0,1,HAM
"Asunto: Recibo de Pago #XuSW
Cuerpo: Estimado Emma, adjunta tu factura por $298 con vencimiento el 2023-08-15. Gracias.",20,82,0,0.036585365853658534,0,0,0,0,1,1,HAM
"Asunto: Factura #JtnH por Servicios
Cuerpo: Hola Alicia, tu pedido #OTY2n ha sido enviado. Seguimiento: DKTAjHG7d0.",27,71,0,0.16901408450704225,0,0,0,1,1,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Recordatorio: Reunión el 2023-12-07 a las 17:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,0,0,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Recordatorio: Reunión el 2023-12-07 a las 12:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,0,0,0,HAM
"Asunto: Factura #y4ur por Servicios
Cuerpo: Gracias por tu pago de $95. Recibo #oUCb adjunto.",27,49,0,0.08163265306122448,0,0,0,1,1,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Hola Emma, tu pedido #uoUH0 ha sido enviado. Seguimiento: M4EuNpetJl.",24,69,0,0.13043478260869565,0,0,0,0,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Hola Juan, tu pedido #wHLKU ha sido enviado. Seguimiento: sx7JUKLQeb.",24,69,0,0.17391304347826086,0,0,0,0,0,0,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Gracias por tu pago de $408. Recibo #FXfd adjunto.",24,50,0,0.08,0,0,0,0,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: El saldo de tu cuenta es $5971. Transacción reciente: $260 el 2023-12-10.",24,73,0,0.0273972602739726,0,0,0,0,1,1,HAM
"Asunto: Recibo de Pago #OIVm
Cuerpo: Hola Alicia, tu pedido #aIcMD ha sido enviado. Seguimiento: 6wSq0I46tW.",20,71,0,0.1267605633802817,0,0,0,0,0,1,HAM
"Asunto: Factura #pdLa por Servicios
Cuerpo: El saldo de tu cuenta es $6685. Transacción reciente: $173 el 2023-03-01.",27,73,0,0.0273972602739726,0,0,0,0,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Gracias por tu pago de $226. Recibo #iN43 adjunto.",24,50,0,0.06,0,0,0,0,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Estimado Juan, adjunta tu factura por $465 con vencimiento el 2023-11-19. Gracias.",24,82,0,0.036585365853658534,0,0,0,0,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: El saldo de tu cuenta es $8816. Transacción reciente: $306 el 2023-04-09.",21,73,0,0.0273972602739726,0,0,0,0,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Recordatorio: Reunión el 2023-11-27 a las 09:00. Agenda: Discutir hitos del proyecto.",33,85,0,0.047058823529411764,0,0,0,0,0,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Hola Roberto, tu pedido #B1ELa ha sido enviado. Seguimiento: YgwZCDYqOE.",33,72,0,0.18055555555555555,0,0,0,1,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: El saldo de tu cuenta es $3007. Transacción reciente: $136 el 2023-03-17.",24,73,0,0.0273972602739726,0,0,0,0,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Hola Emma, tu pedido #BffOU ha sido enviado. Seguimiento: RPXknapYmG.",21,69,0,0.15942028985507245,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #8p8qT
Cuerpo: Hola Emma, tu pedido #8p8qT ha sido enviado. Seguimiento: uGCjr9kcpO.",29,69,0,0.10144927536231885,0,0,0,0,1,1,HAM
"Asunto: Confirmación de Pedido #Nvy7n
Cuerpo: Estimado Roberto, adjunta tu factura por $32 con vencimiento el 2023-09-24. Gracias.",29,84,0,0.03571428571428571,0,0,0,1,1,0,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Hola Alicia, tu pedido #vwr20 ha sido enviado. Seguimiento: YQKLMU1Rzq.",24,71,0,0.14084507042253522,0,0,0,1,1,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Recordatorio: Reunión el 2023-12-20 a las 14:00. Agenda: Discutir hitos del proyecto.",26,85,0,0.047058823529411764,0,0,0,1,0,0,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Estimado Roberto, adjunta tu factura por $130 con vencimiento el 2023-03-20. Gracias.",21,85,0,0.03529411764705882,0,0,0,1,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Hola Emma, tu pedido #U4bAv ha sido enviado. Seguimiento: 8AAycisxTC.",39,69,0,0.13043478260869565,0,0,0,0,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Recordatorio: Reunión el 2023-01-02 a las 10:00. Agenda: Discutir hitos del proyecto.",26,85,0,0.047058823529411764,0,0,0,1,0,0,HAM
"Asunto: Recibo de Pago #svRY
Cuerpo: Recordatorio: Reunión el 2023-04-08 a las 17:00. Agenda: Discutir hitos del proyecto.",20,85,0,0.047058823529411764,0,0,0,0,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: El saldo de tu cuenta es $2118. Transacción reciente: $488 el 2023-03-07.",24,73,0,0.0273972602739726,0,0,0,1,1,0,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-05-12 a las 16:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: El saldo de tu cuenta es $8989. Transacción reciente: $246 el 2023-02-26.",24,73,0,0.0273972602739726,0,0,0,0,1,0,HAM
"Asunto: Factura #mEOH por Servicios
Cuerpo: Hola Roberto, tu pedido #UV4i8 ha sido enviado. Seguimiento: rV16Za3dC5.",27,72,0,0.1111111111111111,0,0,0,1,0,1,HAM
"Asunto: Recibo de Pago #4Cat
Cuerpo: El saldo de tu cuenta es $5462. Transacción reciente: $351 el 2023-06-06.",20,73,0,0.0273972602739726,0,0,0,1,1,0,HAM
"Asunto: Confirmación de Pedido #ZwTSZ
Cuerpo: Gracias por tu pago de $235. Recibo #bgiP adjunto.",29,50,0,0.06,0,0,0,0,1,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Recordatorio: Reunión el 2023-05-26 a las 14:00. Agenda: Discutir hitos del proyecto.",26,85,0,0.047058823529411764,0,0,0,0,1,0,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Recordatorio: Reunión el 2023-10-18 a las 13:00. Agenda: Discutir hitos del proyecto.",21,85,0,0.047058823529411764,0,0,0,0,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: El saldo de tu cuenta es $7530. Transacción reciente: $368 el 2023-02-02.",39,73,0,0.0273972602739726,0,0,0,1,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Hola Juan, tu pedido #kvm1V ha sido enviado. Seguimiento: nbx3IZ43rB.",24,69,0,0.10144927536231885,0,0,0,0,0,1,HAM
"Asunto: Confirmación de Pedido #3NiJj
Cuerpo: Hola Roberto, tu pedido #3NiJj ha sido enviado. Seguimiento: 0XixTtOMls.",29,72,0,0.125,0,0,0,1,0,0,HAM
"Asunto: Recibo de Pago #nwHZ
Cuerpo: Recordatorio: Reunión el 2023-04-20 a las 11:00. Agenda: Discutir hitos del proyecto.",20,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Gracias por tu pago de $262. Recibo #xsBK adjunto.",39,50,0,0.08,0,0,0,1,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Gracias por tu pago de $220. Recibo #4fQJ adjunto.",26,50,0,0.08,0,0,0,0,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Estimado Roberto, adjunta tu factura por $41 con vencimiento el 2023-03-19. Gracias.",33,84,0,0.03571428571428571,0,0,0,0,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-11-09 a las 16:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,0,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Estimado Alicia, adjunta tu factura por $264 con vencimiento el 2023-03-03. Gracias.",39,84,0,0.03571428571428571,0,0,0,1,0,1,HAM
"Asunto: Confirmación de Pedido #1AIZD
Cuerpo: Estimado Emma, adjunta tu factura por $375 con vencimiento el 2023-05-13. Gracias.",29,82,0,0.036585365853658534,0,0,0,0,0,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Estimado Alicia, adjunta tu factura por $109 con vencimiento el 2023-11-17. Gracias.",33,84,0,0.03571428571428571,0,0,0,0,1,1,HAM
"Asunto: Factura #F2Bj por Servicios
Cuerpo: Estimado Alicia, adjunta tu factura por $33 con vencimiento el 2023-04-13. Gracias.",27,83,0,0.03614457831325301,0,0,0,1,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: El saldo de tu cuenta es $3055. Transacción reciente: $238 el 2023-08-10.",39,73,0,0.0273972602739726,0,0,0,0,1,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: El saldo de tu cuenta es $816. Transacción reciente: $422 el 2023-10-09.",26,72,0,0.027777777777777776,0,0,0,1,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Gracias por tu pago de $364. Recibo #vl4y adjunto.",39,50,0,0.04,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #05kEH
Cuerpo: El saldo de tu cuenta es $6711. Transacción reciente: $283 el 2023-03-08.",29,73,0,0.0273972602739726,0,0,0,1,0,0,HAM
"Asunto: Factura #Wg0T por Servicios
Cuerpo: Hola Juan, tu pedido #Ss35a ha sido enviado. Seguimiento: bW1czZ4r8O.",27,69,0,0.10144927536231885,0,0,0,0,1,0,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: El saldo de tu cuenta es $5033. Transacción reciente: $106 el 2023-11-23.",33,73,0,0.0273972602739726,0,0,0,1,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Gracias por tu pago de $168. Recibo #O8h0 adjunto.",39,50,0,0.06,0,0,0,1,1,0,HAM
"Asunto: Recibo de Pago #Lwui
Cuerpo: Gracias por tu pago de $480. Recibo #Lwui adjunto.",20,50,0,0.06,0,0,0,0,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Estimado Roberto, adjunta tu factura por $422 con vencimiento el 2023-11-26. Gracias.",21,85,0,0.03529411764705882,0,0,0,1,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Estimado Alicia, adjunta tu factura por $312 con vencimiento el 2023-02-09. Gracias.",24,84,0,0.03571428571428571,0,0,0,1,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: El saldo de tu cuenta es $8532. Transacción reciente: $170 el 2023-05-02.",21,73,0,0.0273972602739726,0,0,0,1,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Recordatorio: Reunión el 2023-01-17 a las 11:00. Agenda: Discutir hitos del proyecto.",21,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Recordatorio: Reunión el 2023-04-19 a las 10:00. Agenda: Discutir hitos del proyecto.",33,85,0,0.047058823529411764,0,0,0,0,1,0,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Gracias por tu pago de $208. Recibo #CpvT adjunto.",25,50,0,0.08,0,0,0,1,1,1,HAM
"Asunto: Factura #41Hu por Servicios
Cuerpo: Estimado Roberto, adjunta tu factura por $318 con vencimiento el 2023-04-15. Gracias.",27,85,0,0.03529411764705882,0,0,0,1,0,0,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Gracias por tu pago de $424. Recibo #ZvOX adjunto.",33,50,0,0.1,0,0,0,0,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Hola Roberto, tu pedido #9QHdQ ha sido enviado. Seguimiento: tKVoR4TCYR.",26,72,0,0.18055555555555555,0,0,0,1,1,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Estimado Alicia, adjunta tu factura por $381 con vencimiento el 2023-11-09. Gracias.",26,84,0,0.03571428571428571,0,0,0,0,1,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Estimado Roberto, adjunta tu factura por $92 con vencimiento el 2023-06-21. Gracias.",24,84,0,0.03571428571428571,0,0,0,0,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Hola Alicia, tu pedido #AKvNO ha sido enviado. Seguimiento: PugpuCxQxU.",39,71,0,0.15492957746478872,0,0,0,1,1,1,HAM
"Asunto: Factura #UaPQ por Servicios
Cuerpo: Gracias por tu pago de $421. Recibo #DObw adjunto.",27,50,0,0.08,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #H7m36
Cuerpo: Hola Emma, tu pedido #H7m36 ha sido enviado. Seguimiento: ATpc3aiaY6.",29,69,0,0.10144927536231885,0,0,0,1,0,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: El saldo de tu cuenta es $5671. Transacción reciente: $26 el 2023-02-04.",36,72,0,0.027777777777777776,0,0,0,1,1,1,HAM
"Asunto: Factura #u8UJ por Servicios
Cuerpo: Hola Juan, tu pedido #C9FG2 ha sido enviado. Seguimiento: DkxQywtg9r.",27,69,0,0.11594202898550725,0,0,0,1,1,1,HAM
"Asunto: Factura #1I0m por Servicios
Cuerpo: El saldo de tu cuenta es $9123. Transacción reciente: $453 el 2023-10-05.",27,73,0,0.0273972602739726,0,0,0,1,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Recordatorio: Reunión el 2023-11-22 a las 14:00. Agenda: Discutir hitos del proyecto.",33,85,0,0.047058823529411764,0,0,0,0,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Estimado Alicia, adjunta tu factura por $261 con vencimiento el 2023-11-15. Gracias.",33,84,0,0.03571428571428571,0,0,0,1,1,0,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: El saldo de tu cuenta es $3580. Transacción reciente: $423 el 2023-03-23.",21,73,0,0.0273972602739726,0,0,0,0,0,1,HAM
"Asunto: Confirmación de Pedido #FgY4l
Cuerpo: El saldo de tu cuenta es $1414. Transacción reciente: $379 el 2023-11-21.",29,73,0,0.0273972602739726,0,0,0,1,0,1,HAM
"Asunto: Recibo de Pago #09Lx
Cuerpo: El saldo de tu cuenta es $2746. Transacción reciente: $209 el 2023-12-25.",20,73,0,0.0273972602739726,0,0,0,1,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Hola Emma, tu pedido #nfdT7 ha sido enviado. Seguimiento: ebE4bw2C2Y.",26,69,0,0.10144927536231885,0,0,0,0,1,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Gracias por tu pago de $336. Recibo #x44e adjunto.",21,50,0,0.04,0,0,0,0,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Hola Juan, tu pedido #FHH1s ha sido enviado. Seguimiento: sulUGbpx7L.",39,69,0,0.13043478260869565,0,0,0,1,1,1,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Hola Roberto, tu pedido #y5CnP ha sido enviado. Seguimiento: BRLMtn0iTv.",25,72,0,0.1388888888888889,0,0,0,1,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Gracias por tu pago de $185. Recibo #g8gp adjunto.",39,50,0,0.04,0,0,0,0,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Hola Alicia, tu pedido #ush6m ha sido enviado. Seguimiento: Wyzrbac6QC.",39,71,0,0.08450704225352113,0,0,0,1,1,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Recordatorio: Reunión el 2023-09-13 a las 11:00. Agenda: Discutir hitos del proyecto.",26,85,0,0.047058823529411764,0,0,0,0,0,0,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Hola Juan, tu pedido #rHE8x ha sido enviado. Seguimiento: 6dpuntyILI.",25,69,0,0.11594202898550725,0,0,0,0,0,1,HAM
"Asunto: Confirmación de Pedido #k3Txc
Cuerpo: Gracias por tu pago de $204. Recibo #m9K4 adjunto.",29,50,0,0.06,0,0,0,1,0,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Estimado Alicia, adjunta tu factura por $456 con vencimiento el 2023-11-12. Gracias.",36,84,0,0.03571428571428571,0,0,0,0,0,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Recordatorio: Reunión el 2023-09-01 a las 15:00. Agenda: Discutir hitos del proyecto.",36,85,0,0.047058823529411764,0,0,0,1,0,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Recordatorio: Reunión el 2023-07-28 a las 12:00. Agenda: Discutir hitos del proyecto.",39,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #qkvMW
Cuerpo: Hola Roberto, tu pedido #qkvMW ha sido enviado. Seguimiento: gosWoJkIuf.",29,72,0,0.1111111111111111,0,0,0,0,0,0,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Hola Alicia, tu pedido #LzNzQ ha sido enviado. Seguimiento: UsEpYyuTzs.",24,71,0,0.14084507042253522,0,0,0,1,0,1,HAM
"Asunto: Confirmación de Pedido #RohdL
Cuerpo: Recordatorio: Reunión el 2023-03-16 a las 14:00. Agenda: Discutir hitos del proyecto.",29,85,0,0.047058823529411764,0,0,0,0,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Gracias por tu pago de $252. Recibo #EGhD adjunto.",26,50,0,0.1,0,0,0,1,0,0,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Hola Alicia, tu pedido #PnU6Z ha sido enviado. Seguimiento: 36xcWPjlDj.",33,71,0,0.1267605633802817,0,0,0,1,0,1,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Recordatorio: Reunión el 2023-07-23 a las 15:00. Agenda: Discutir hitos del proyecto.",25,85,0,0.047058823529411764,0,0,0,0,1,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Hola Juan, tu pedido #eTVpB ha sido enviado. Seguimiento: 4BLHvmo1F8.",36,69,0,0.14492753623188406,0,0,0,1,1,0,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: El saldo de tu cuenta es $9584. Transacción reciente: $168 el 2023-02-09.",24,73,0,0.0273972602739726,0,0,0,0,0,1,HAM
"Asunto: Confirmación de Pedido #PJ1gt
Cuerpo: Gracias por tu pago de $41. Recibo #o5SB adjunto.",29,49,0,0.08163265306122448,0,0,0,0,0,1,HAM
"Asunto: Recibo de Pago #Kl1A
Cuerpo: El saldo de tu cuenta es $4779. Transacción reciente: $411 el 2023-05-06.",20,73,0,0.0273972602739726,0,0,0,1,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Hola Roberto, tu pedido #AvRhf ha sido enviado. Seguimiento: RdJ2NnZL20.",24,72,0,0.1388888888888889,0,0,0,0,0,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Gracias por tu pago de $252. Recibo #PYe5 adjunto.",33,50,0,0.08,0,0,0,1,1,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: El saldo de tu cuenta es $8754. Transacción reciente: $231 el 2023-10-28.",36,73,0,0.0273972602739726,0,0,0,0,0,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Recordatorio: Reunión el 2023-07-26 a las 15:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,0,0,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Gracias por tu pago de $217. Recibo #sFBX adjunto.",33,50,0,0.1,0,0,0,1,1,1,HAM
"Asunto: Recibo de Pago #aQ3d
Cuerpo: Estimado Emma, adjunta tu factura por $257 con vencimiento el 2023-02-09. Gracias.",20,82,0,0.036585365853658534,0,0,0,0,1,1,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Hola Alicia, tu pedido #omUwx ha sido enviado. Seguimiento: qnwp5bvVAc.",24,71,0,0.08450704225352113,0,0,0,1,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Hola Alicia, tu pedido #kL98D ha sido enviado. Seguimiento: nk6UZ0awL2.",26,71,0,0.11267605633802817,0,0,0,1,1,1,HAM
"Asunto: Actualización de Estado del Proyecto
Cuerpo: Gracias por tu pago de $186. Recibo #nowd adjunto.",36,50,0,0.04,0,0,0,1,1,1,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: El saldo de tu cuenta es $3218. Transacción reciente: $86 el 2023-02-11.",39,72,0,0.027777777777777776,0,0,0,0,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: El saldo de tu cuenta es $7882. Transacción reciente: $325 el 2023-07-16.",33,73,0,0.0273972602739726,0,0,0,1,0,1,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Recordatorio: Reunión el 2023-05-22 a las 15:00. Agenda: Discutir hitos del proyecto.",26,85,0,0.047058823529411764,0,0,0,0,1,1,HAM
"Asunto: Correo Personal de Colega
Cuerpo: Estimado Emma, adjunta tu factura por $58 con vencimiento el 2023-09-18. Gracias.",25,81,0,0.037037037037037035,0,0,0,0,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Recordatorio: Reunión el 2023-03-27 a las 09:00. Agenda: Discutir hitos del proyecto.",24,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Confirmación de Pedido #hKRHM
Cuerpo: Recordatorio: Reunión el 2023-06-24 a las 09:00. Agenda: Discutir hitos del proyecto.",29,85,0,0.047058823529411764,0,0,0,1,1,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Estimado Alicia, adjunta tu factura por $184 con vencimiento el 2023-10-27. Gracias.",24,84,0,0.03571428571428571,0,0,0,0,1,1,HAM
"Asunto: Confirmación de Pedido #67Slm
Cuerpo: Gracias por tu pago de $118. Recibo #HL1c adjunto.",29,50,0,0.08,0,0,0,1,0,1,HAM
"Asunto: Estado de Cuenta Mensual
Cuerpo: Hola Alicia, tu pedido #ppzbI ha sido enviado. Seguimiento: Icd4OE6uXv.",24,71,0,0.11267605633802817,0,0,0,1,1,1,HAM
"Asunto: Factura #HaIZ por Servicios
Cuerpo: Gracias por tu pago de $80. Recibo #5fsG adjunto.",27,49,0,0.061224489795918366,0,0,0,0,1,1,HAM
"Asunto: Factura #dZ4A por Servicios
Cuerpo: Hola Roberto, tu pedido #n428r ha sido enviado. Seguimiento: juSNqa50tg.",27,72,0,0.06944444444444445,0,0,0,0,1,0,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Hola Alicia, tu pedido #OfPnl ha sido enviado. Seguimiento: 3AmP6gAali.",24,71,0,0.11267605633802817,0,0,0,0,1,0,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: El saldo de tu cuenta es $9077. Transacción reciente: $398 el 2023-06-22.",26,73,0,0.0273972602739726,0,0,0,1,0,0,HAM
"Asunto: Recibo de Pago #tetP
Cuerpo: Hola Emma, tu pedido #nunxo ha sido enviado. Seguimiento: xu9EDPEmon.",20,69,0,0.10144927536231885,0,0,0,1,1,0,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Recordatorio: Reunión el 2023-05-02 a las 13:00. Agenda: Discutir hitos del proyecto.",39,85,0,0.047058823529411764,0,0,0,0,1,0,HAM
"Asunto: Correo Personal de Amigo
Cuerpo: Estimado Roberto, adjunta tu factura por $74 con vencimiento el 2023-06-05. Gracias.",24,84,0,0.03571428571428571,0,0,0,1,0,1,HAM
"Asunto: Gracias por Tu Pedido
Cuerpo: Hola Roberto, tu pedido #y6RHP ha sido enviado. Seguimiento: ggKz8FJA1r.",21,72,0,0.1388888888888889,0,0,0,0,0,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Estimado Juan, adjunta tu factura por $345 con vencimiento el 2023-09-10. Gracias.",33,82,0,0.036585365853658534,0,0,0,1,1,1,HAM
"Asunto: Factura #gR7v por Servicios
Cuerpo: Estimado Alicia, adjunta tu factura por $348 con vencimiento el 2023-04-20. Gracias.",27,84,0,0.03571428571428571,0,0,0,0,0,0,HAM
"Asunto: Hola del Equipo de Soporte
Cuerpo: Hola Alicia, tu pedido #MFpBa ha sido enviado. Seguimiento: SY6qg0ksgd.",26,71,0,0.11267605633802817,0,0,0,1,1,1,HAM
"Asunto: Recordatorio de Reunión de Equipo
Cuerpo: Hola Roberto, tu pedido #Mk6Rv ha sido enviado. Seguimiento: aPeqANkJ2Q.",33,72,0,0.1388888888888889,0,0,0,1,0,1,HAM
"Asunto: Recibo de Pago #QbQH
Cuerpo: Hola Emma, tu pedido #sxGWt ha sido enviado. Seguimiento: HOMIAFnkQG.",20,69,0,0.18840579710144928,0,0,0,0,1,0,HAM
"Asunto: Factura #l2UT por Servicios
Cuerpo: El saldo de tu cuenta es $7573. Transacción reciente: $478 el 2023-03-25.",27,73,0,0.0273972602739726,0,0,0,0,1,0,HAM
"Asunto: Notificación de Actualización de Cuenta
Cuerpo: Estimado Roberto, adjunta tu factura por $86 con vencimiento el 2023-03-10. Gracias.",39,84,0,0.03571428571428571,0,0,0,1,1,1,HAM
"Asunto: Factura #RXzI por Servicios
Cuerpo: Recordatorio: Reunión el 2023-11-27 a las 10:00. Agenda: Discutir hitos del proyecto.",27,85,0,0.047058823529411764,0,0,0,0,0,0,HAM
"Asunto: Factura #t67h por Servicios
Cuerpo: Recordatorio: Reunión el 2023-06-03 a las 13:00. Agenda: Discutir hitos del proyecto.",27,85,0,0.047058823529411764,0,0,0,0,0,0,HAM
